query,seller_name,seller_id,rate
áo vét nữ,The One Fashion,9039,0.6328125
"áo hoa nữ ",The One Fashion,9039,0.62962962962962965
chân váy nữ đen,The One Fashion,9039,0.6228070175438597
quan tay den nu,The One Fashion,9039,0.60839160839160844
áo 2 dây be gai,shoptreem_danang,9046,0.73684210526315785
flashcard phan liên,Flashcard Phan Liên,9049,0.93877551020408168
flashcard trống,Flashcard Phan Liên,9049,0.67647058823529416
blue light,Blue Light,9057,0.9732620320855615
kính trắng không độ,Blue Light,9057,0.7348993288590604
kính không độ,Blue Light,9057,0.7243975903614458
kính trắng,Blue Light,9057,0.61559139784946237
pla,Sao Phương Bắc 3D,9062,0.90677966101694918
ốp viền pc apple watch,HẠO NAM STORE,9065,0.60330578512396693
giày girlie,GIRLIE VN,9096,1.0
girlie,GIRLIE VN,9096,0.97973950795947906
giày sneaker đế trắng cổ cao,Burnetie Shoe,9100,1.0
giày sneaker nữ đen cổ cao buộc dây,Burnetie Shoe,9100,1.0
giầy convert cao cổ,Burnetie Shoe,9100,1.0
giày vải cao cổ nữ,Burnetie Shoe,9100,0.98918918918918919
day lười nam,Burnetie Shoe,9100,0.90566037735849059
"day lười nam ",Burnetie Shoe,9100,0.86746987951807231
giầy nữ cổ cao,Burnetie Shoe,9100,0.84210526315789469
sneaker bloc day,Burnetie Shoe,9100,0.81481481481481477
giày lười converse,Burnetie Shoe,9100,0.76190476190476186
giay sneaker nu co cao,Burnetie Shoe,9100,0.74407582938388628
giay. the thao nu co cao sneaker,Burnetie Shoe,9100,0.73267326732673266
già lười nam,Burnetie Shoe,9100,0.71477663230240551
dày nữ đế gồ,Burnetie Shoe,9100,0.693069306930693
giay casual buoc day mau navy,Burnetie Shoe,9100,0.68932038834951459
giày sneaker nữ cao cổ,Burnetie Shoe,9100,0.67582417582417587
giày lười nam chính hãng,Burnetie Shoe,9100,0.67191601049868765
giày lười nam clark,Burnetie Shoe,9100,0.64864864864864868
giày sneaker vải nam,Burnetie Shoe,9100,0.62992125984251968
giay luoi nu cross,Burnetie Shoe,9100,0.62376237623762376
converse real nữ cổ cao,Burnetie Shoe,9100,0.61648745519713266
giày buộc dây nữ,Burnetie Shoe,9100,0.61419753086419748
giày học sinh cổ cao,Burnetie Shoe,9100,0.610738255033557
giày rick cao cổ,Burnetie Shoe,9100,0.60869565217391308
giày đế thấp,Burnetie Shoe,9100,0.60119047619047616
giày sneaker cao cổ,Burnetie Shoe,9100,0.6
nước hoa immortel,IMMORTEL PARIS,9119,0.88235294117647056
virgo,Virgo,9136,0.93633952254641906
nucelle,Virgo,9136,0.72549019607843135
just star,Virgo,9136,0.69654427645788342
áo khoac len mỏng,QUYCO,9137,0.94488188976377951
dam duoi tom,QUYCO,9137,0.85470085470085466
dam duoi ca du tiec nu,QUYCO,9137,0.82954545454545459
ao khoac mong,QUYCO,9137,0.80331262939958592
ao khoac len from dai,QUYCO,9137,0.75213675213675213
ao luoi tay dai,QUYCO,9137,0.72992700729927007
áo khoát mỏng,QUYCO,9137,0.7161961367013373
áo khoác len mỏng dài,QUYCO,9137,0.7142857142857143
"áo khoác len nữ ",QUYCO,9137,0.71287128712871284
đầm dự tiệc đuôi tôm,QUYCO,9137,0.67669172932330823
áo thun có bo tay dài,QUYCO,9137,0.65546218487394958
ao khoac len mỏng dài,QUYCO,9137,0.63736263736263732
áo khoác chất len mỏng,QUYCO,9137,0.62222222222222223
so kieu trung nien,QUYCO,9137,0.62135922330097082
vivk,HƯNG LONG,9141,0.62150220913107512
kechaoda,HƯNG LONG,9141,0.60126582278481011
thùng giữa givi g10n kèm pát gắn thùng- 7 5 lít,Công Ty TNHH HIBU,9143,0.66949152542372881
đồ hè,Thời Trang Trẻ Em Babi,9144,1.0
cặp đi học siêu dễ thương,Thời Trang Trẻ Em Babi,9144,0.99337748344370858
babi,Thời Trang Trẻ Em Babi,9144,0.9098360655737705
"đồ cho bé 6 tháng ",Thời Trang Trẻ Em Babi,9144,0.89552238805970152
váy caro xanh dương cho bé,Thời Trang Trẻ Em Babi,9144,0.8928571428571429
tui de do cho be,Thời Trang Trẻ Em Babi,9144,0.86206896551724133
đồ đôi cho mẹ và con,Thời Trang Trẻ Em Babi,9144,0.71641791044776115
đồ tole cho be trai,Thời Trang Trẻ Em Babi,9144,0.67289719626168221
giay mitre 160603,BSPORT,9148,0.62406015037593987
tủ nhựa nhiều hộp,Forever Việt Nam,9149,0.61016949152542377
hatati,Hatati Việt Nam,9155,1.0
giày đốc,Lucas Store-Giày Da Trâu Việt,9167,0.7570093457943925
bánh rán,PAT Trading,9171,0.60130718954248363
cafele,MIMO,9175,0.89338235294117652
ốp lưng mi 9se,MIMO,9175,0.83168316831683164
ốp lưng mặt kính grandient cho samsung a50,MIMO,9175,0.76363636363636367
ốp lưng mặt kính gradient cho samsung a50,MIMO,9175,0.73684210526315785
ốp lưng gradient,MIMO,9175,0.71653543307086609
op lung xiaomi mi 9 se,MIMO,9175,0.70758122743682306
ốp lưng kính a20,MIMO,9175,0.7
ốp lưng kính cho a70,MIMO,9175,0.68627450980392157
ốp lưng xiaomi 9 se,MIMO,9175,0.67878787878787883
ốp lưng mặt kính,MIMO,9175,0.64968152866242035
ốp lưng kính a70,MIMO,9175,0.620253164556962
ốp mi 9 se,MIMO,9175,0.612691466083151
vé máy bay từ hà nội đi thành phố hồ chí minh,FantaSea Travel,9176,0.7769784172661871
vscential,VSCENTIAL,9185,1.0
outlift,CTY MUSCLE FUEL,9195,0.83783783783783783
rova,Giày Sandal Chính Hãng,9223,1.0
futurebook,FUTUREBOOK,9241,0.99112426035502954
lạp xưởng,Lạp Xưởng Sóc Trăng,9255,0.89053803339517623
thảm lục bình,Phong Thủy Cát Tường Lucky,9264,0.72240802675585281
thảm nỉ,Phong Thủy Cát Tường Lucky,9264,0.60477453580901852
thảm lót sàn phòng khách,Phong Thủy Cát Tường Lucky,9264,0.6005586592178771
thảm lót sàn phong cách nhật bản,Gối lông vũ Passion,9287,0.86538461538461542
gối tựa lưng lanh,Gối lông vũ Passion,9287,0.78512396694214881
vỏ gối tựa sofa,Gối lông vũ Passion,9287,0.74137931034482762
thảm vải cotton,Gối lông vũ Passion,9287,0.69565217391304346
gối tựa lưng thivi,Gối lông vũ Passion,9287,0.68695652173913047
gối tựa lưng ghế sofa,Gối lông vũ Passion,9287,0.6796875
thảm cotton lót sàn,Gối lông vũ Passion,9287,0.66738660907127434
gối tựa lưng việt nam,Gối lông vũ Passion,9287,0.6216216216216216
"áo bếp ",Đồng Phục Mộc,9297,0.70588235294117652
idigo,IDIGO,9298,0.8432017543859649
balo idigo,IDIGO,9298,0.82608695652173914
túi đeo chéo nữ idigo,IDIGO,9298,0.795774647887324
ao hinh tuong lien minh,In Tuổi Trẻ,9303,1.0
aurelion sol,In Tuổi Trẻ,9303,1.0
liêm minh huyền thoại,In Tuổi Trẻ,9303,1.0
liên minh huyền thoại amumu,In Tuổi Trẻ,9303,1.0
aatrox,In Tuổi Trẻ,9303,1.0
áo in game,In Tuổi Trẻ,9303,1.0
mô hì h game liên minh huyền thoại,In Tuổi Trẻ,9303,0.98550724637681164
ahri,In Tuổi Trẻ,9303,0.82674772036474165
áo in hình game,In Tuổi Trẻ,9303,0.816
annie liên minh huyền thoại,In Tuổi Trẻ,9303,0.69035532994923854
áo game liên minh,In Tuổi Trẻ,9303,0.65773809523809523
ao hinh game,In Tuổi Trẻ,9303,0.65384615384615385
áo thun nam hình lien minh,In Tuổi Trẻ,9303,0.64761904761904765
áo in hình liên minh,In Tuổi Trẻ,9303,0.63849765258215962
nivia,In Tuổi Trẻ,9303,0.62385321100917435
mô hình liên minh,In Tuổi Trẻ,9303,0.61578266494178524
áo game liên minh rumble,In Tuổi Trẻ,9303,0.61261261261261257
huba huba,Naropharma,9304,0.967948717948718
kẹo huba huba,Naropharma,9304,0.88041853512705526
hubahuba,Naropharma,9304,0.863013698630137
ogx,Naropharma,9304,0.79710144927536231
ogx biotin,Naropharma,9304,0.78431372549019607
kẹo huba buba,Naropharma,9304,0.75757575757575757
kẹo hamer,Naropharma,9304,0.73089005235602089
hamer,Naropharma,9304,0.70725388601036265
hubabuba,Naropharma,9304,0.69523809523809521
keo sam hamer,Naropharma,9304,0.68852459016393441
keo hamer,Naropharma,9304,0.68503937007874016
kẹo sâm hamer,Naropharma,9304,0.65619389587073607
biotin collagen,Naropharma,9304,0.65320197044334971
kẹo sâm hammer,Naropharma,9304,0.64540337711069418
dầu gội biotin collagen 750ml,Naropharma,9304,0.63709677419354838
táo hàn quốc,Naropharma,9304,0.62992125984251968
dầu gội đầu biotin,Naropharma,9304,0.60563380281690138
kẹo huba huba chị thơ nguyễn giới thiệu,Naropharma,9304,0.60544217687074831
woada,Woada_Underwear,9307,1.0
quần lót nam woada,Woada_Underwear,9307,1.0
citymen,THỜI TRANG LIÊN MINH,9311,1.0
hoa tươi,Hoa tươi Thanh Trúc,9351,0.60258064516129028
bản đồ cào,Công ty TNHH TMDV L&L,9353,0.64207221350078492
áo sơ mi nam amazing,Amazing,9354,0.86407766990291257
ao so mi nam amazing,Amazing,9354,0.839572192513369
halei hl457,Đồng hồ 888,9374,0.60233918128654973
yomi,GIÀY NỮ YOMI,9380,1.0
thuyền gỗ,Gỗ Việt Mỹ Nghệ,9387,0.7142857142857143
tất nhún,Mon Socks,9392,0.93333333333333335
dây giày đàn hồi,Mon Socks,9392,0.656441717791411
prospecs,PROSPECS VIETNAM,9393,1.0
giày prospecs,PROSPECS VIETNAM,9393,1.0
xe tomica,M&K Shophouse,9409,0.97247706422018354
tomica,M&K Shophouse,9409,0.92712550607287447
sylvanian families,M&K Shophouse,9409,0.75741239892183287
"máy lọc nước korihome ",ECOM VIỆT NAM,9411,0.84662576687116564
máy lọc nước korihome,ECOM VIỆT NAM,9411,0.680577849117175
giày sandal nữ ht,Shop  Giày Hoàng Thanh,9436,1.0
giày sandal nữ ht 92 n,Shop  Giày Hoàng Thanh,9436,0.83064516129032262
emwear,EMWEAR VIETNAM,9457,0.69178082191780821
biggben,Shoes BIGBEN,9460,1.0
nam biggen,Shoes BIGBEN,9460,1.0
dép da thật nam,Shoes BIGBEN,9460,0.863013698630137
"giấy dép da thật nam ",Shoes BIGBEN,9460,0.85233644859813085
"giầy dép da thật chính hiệu ",Shoes BIGBEN,9460,0.84090909090909094
dép da bò thật,Shoes BIGBEN,9460,0.83018867924528306
"day  thắt lưng nam da bò thật cao cấp ",Shoes BIGBEN,9460,0.82105263157894737
dép sabo,Shoes BIGBEN,9460,0.75862068965517238
dép da nam trung niên,Shoes BIGBEN,9460,0.73972602739726023
"giày dép da thật nam ",Shoes BIGBEN,9460,0.72147239263803686
dép da nữ trung niên,Shoes BIGBEN,9460,0.66055045871559637
dép nữ da bò,Shoes BIGBEN,9460,0.63414634146341464
giày mọi da thật,Shoes BIGBEN,9460,0.61904761904761907
qusn jeans nam le511,Routine Thời Trang Nam Xuất Khẩu,9566,1.0
9342981774442,Routine Thời Trang Nam Xuất Khẩu,9566,1.0
routine,Routine Thời Trang Nam Xuất Khẩu,9566,0.99779411764705883
quần jeans novelty,Routine Thời Trang Nam Xuất Khẩu,9566,0.88888888888888884
quần nam 6xl,Routine Thời Trang Nam Xuất Khẩu,9566,0.78947368421052633
"quần jeans nam thời trang ",Routine Thời Trang Nam Xuất Khẩu,9566,0.75471698113207553
áo sơ mi không cổ,Routine Thời Trang Nam Xuất Khẩu,9566,0.6588235294117647
quần jen nam szie to,Routine Thời Trang Nam Xuất Khẩu,9566,0.64429530201342278
quan jeans nam bút chì,Routine Thời Trang Nam Xuất Khẩu,9566,0.6428571428571429
quần dolce nam,Routine Thời Trang Nam Xuất Khẩu,9566,0.6428571428571429
sơ mi nam thời trang,Routine Thời Trang Nam Xuất Khẩu,9566,0.63436123348017626
quần jeans jogger nam,Routine Thời Trang Nam Xuất Khẩu,9566,0.61538461538461542
quần áo nam đi chơi,Routine Thời Trang Nam Xuất Khẩu,9566,0.61538461538461542
quần dai thể thao nam,Routine Thời Trang Nam Xuất Khẩu,9566,0.61016949152542377
xe ô tô điện trẻ em,Babimart,9574,0.8665730337078652
ô tô điện trẻ em,Babimart,9574,0.830477908025248
xe máy điện cho trẻ em,Babimart,9574,0.8125
xe ô tô trẻ em,Babimart,9574,0.80152671755725191
xe điện cho trẻ em,Babimart,9574,0.79166666666666663
xe oto điện trẻ em fl-1068,Babimart,9574,0.78640776699029125
xe may dien tre em,Babimart,9574,0.76777251184834128
oto dien tre em,Babimart,9574,0.70909090909090911
xe ô tô điện cho trẻ em,Babimart,9574,0.66991869918699187
xe điện trẻ em,Babimart,9574,0.62213740458015265
xe máy trẻ em,Babimart,9574,0.6166666666666667
kunai,Gifthaus,9600,0.684596577017115
băng đô thổ cẩm,AUCOSTA,9612,1.0
trâm cài áo khoác,AUCOSTA,9612,0.949238578680203
bang do nu tap guym,AUCOSTA,9612,0.93243243243243246
băng đô chơi thể thao,AUCOSTA,9612,0.89320388349514568
băng đô thể thao thời trang,AUCOSTA,9612,0.8867924528301887
cai tai meo,AUCOSTA,9612,0.86979166666666663
"băng đô headnand ",AUCOSTA,9612,0.86614173228346458
"trâm cài áo ",AUCOSTA,9612,0.83950617283950613
băng đô chéo,AUCOSTA,9612,0.83728813559322035
bịt mắt cho bé,AUCOSTA,9612,0.79746835443037978
băng đô đội đầu,AUCOSTA,9612,0.77777777777777779
băng đô tập gym,AUCOSTA,9612,0.77595628415300544
băng đô sweet,AUCOSTA,9612,0.76229508196721307
băng đô gym,AUCOSTA,9612,0.75196850393700787
kẹp tóc rút,AUCOSTA,9612,0.751219512195122
kẹp tóc con bướm,AUCOSTA,9612,0.74269005847953218
tai nghe chụp tai hình tai thỏ,AUCOSTA,9612,0.73913043478260865
trâm cài áo nữ,AUCOSTA,9612,0.725609756097561
cai ao,AUCOSTA,9612,0.71138461538461539
kep toc gap,AUCOSTA,9612,0.70588235294117652
bit mat ngu cho be,AUCOSTA,9612,0.67307692307692313
kẹp tóc nữ cho bé,AUCOSTA,9612,0.65753424657534243
nón turban,AUCOSTA,9612,0.62564102564102564
"băng đô thể thao ",AUCOSTA,9612,0.61572052401746724
băng đô thễ thao,AUCOSTA,9612,0.61386138613861385
ghim cài áo vest,AUCOSTA,9612,0.6071428571428571
"băng đô tóc kẻ sọc ",AUCOSTA,9612,0.60082304526748975
banh pizza,BUFFET BLUE DIAMOND,9615,0.64811133200795223
bebesup,Hee Mang,9625,0.872
shirts studio han quoc,Orange Factory,9632,1.0
the shirt studio,Orange Factory,9632,1.0
the shirts studio,Orange Factory,9632,0.998898678414097
áo the shirt studio,Orange Factory,9632,0.98712446351931327
quần jean orange factory,Orange Factory,9632,0.95145631067961167
orange factory,Orange Factory,9632,0.93066088840736727
áo khoác orange factory,Orange Factory,9632,0.92718446601941751
quần short nam orange factory,Orange Factory,9632,0.9137254901960784
"quần nam hàn quốc orange factory ",Orange Factory,9632,0.7988826815642458
quan short nam hàn quốc,Orange Factory,9632,0.77408637873754149
quần short nam hàn quốc,Orange Factory,9632,0.65648854961832059
quần short nam han quốc,Orange Factory,9632,0.6376811594202898
vicero,THỜI TRANG NAM VICERO,9644,0.83018867924528306
"make p:rem uv defense me blue ray sun cream spf50 ",Make P:rem Vietnam,9664,1.0
make p:rem,Make P:rem Vietnam,9664,0.94827586206896552
make prem,Make P:rem Vietnam,9664,0.86071428571428577
ốp lưng liên quân,iCase Hà Nội,9668,0.62389380530973448
short kaki caro,THỜI TRANG CHAN'S,9722,1.0
quần bơi cặp,THỜI TRANG CHAN'S,9722,1.0
quần bơi cặp đi biển,THỜI TRANG CHAN'S,9722,0.85909090909090913
"quần đùi hoa nam ",THỜI TRANG CHAN'S,9722,0.73770491803278693
quần short nam bo chun,THỜI TRANG CHAN'S,9722,0.69230769230769229
áo thun nam polo chữ y,THỜI TRANG CHAN'S,9722,0.63636363636363635
tc-fashion,TC-FASHION,9752,1.0
giày quai hậu nam da bò,TC-FASHION,9752,0.7007299270072993
sandan nữ quay ngang đế bệt,TC-FASHION,9752,0.69230769230769229
dép da quai hậu,TC-FASHION,9752,0.6
elmi,Elmi Boutique,9783,1.0
mi8 se,Phụ Kiện Tây Thục,9795,0.712707182320442
mi8 lite,Phụ Kiện Tây Thục,9795,0.60317460317460314
nutritaller,Nutrivita,9800,0.76119402985074625
elly,Elly.,9808,0.97375105842506349
trilogy,LA BORÉ,9811,0.60150375939849621
fixderma,Fixderma,9815,1.0
anica,Discount Store,9817,1.0
anica t8,Discount Store,9817,1.0
useless box,Discount Store,9817,0.99145299145299148
ván trượt cân bằng,Discount Store,9817,0.94117647058823528
quả cầu thủy tinh giáng sinh,Discount Store,9817,0.90384615384615385
điện thoại anica,Discount Store,9817,0.89308176100628933
nhũ mắt nước,Discount Store,9817,0.89268292682926831
tóc giả búp bê,Discount Store,9817,0.89221556886227549
ván trượt tự cân bằng,Discount Store,9817,0.86808510638297876
ván trượt điện 2 bánh tự cân bằng,Discount Store,9817,0.8660714285714286
áp phích,Discount Store,9817,0.822429906542056
chữ cái. trang trí,Discount Store,9817,0.81753554502369663
chó robot,Discount Store,9817,0.81132075471698117
doogee,Discount Store,9817,0.79032258064516125
xe điện cân bằng hai bánh,Discount Store,9817,0.78737541528239208
bioaqua,Discount Store,9817,0.78398058252427183
hạt nở,Discount Store,9817,0.76916140667267807
quả cầu plasma,Discount Store,9817,0.76795580110497241
chữ cái nhựa,Discount Store,9817,0.76502732240437155
van truot can bang,Discount Store,9817,0.75880758807588078
camera ẩn,Discount Store,9817,0.7583333333333333
bộ phấn mắt nhiều màu,Discount Store,9817,0.74038461538461542
điện thoại thông minh giá rẻ,Discount Store,9817,0.69747899159663862
cung tên,Discount Store,9817,0.69519832985386221
bộ mở khoá,Discount Store,9817,0.69230769230769229
thuốc mọc râu,Discount Store,9817,0.68273092369477917
giấy dán nền nhà,Discount Store,9817,0.67368421052631577
bộ trang điểm đa năng,Discount Store,9817,0.673469387755102
máy tính bảng android,Discount Store,9817,0.66643454038997219
tóc giả cho búp bê,Discount Store,9817,0.66312594840667682
mp5,Discount Store,9817,0.66
điện thoại anica t8,Discount Store,9817,0.65734265734265729
mực xăm,Discount Store,9817,0.65648854961832059
raspberry pi 3 model b,Discount Store,9817,0.65573770491803274
flycam sg700,Discount Store,9817,0.65384615384615385
bảng sáng,Discount Store,9817,0.65363128491620115
nhu mat,Discount Store,9817,0.65354330708661412
bảng hắt sáng,Discount Store,9817,0.64109589041095894
đồng hồ cute,Discount Store,9817,0.64
giấy dán tường đẹp,Discount Store,9817,0.638095238095238
trang sức cổ trang,Discount Store,9817,0.62213740458015265
may tia long may,Discount Store,9817,0.61931818181818177
ván trượt 2 bánh,Discount Store,9817,0.61068702290076338
borax,Discount Store,9817,0.6095890410958904
đàn mini,Discount Store,9817,0.6071428571428571
hnoss,HNOSS,9838,1.0
nón trái cây,VIỆT SHOPS,9874,0.69587628865979378
nón kết vải dù sơn,VIỆT SHOPS,9874,0.63297872340425532
dionel,MY PHAM NGA,9886,0.975
apteka,MY PHAM NGA,9886,0.9449311639549437
sữa tắm cá ngựa,MY PHAM NGA,9886,0.664179104477612
dionel secret,MY PHAM NGA,9886,0.6074074074074074
danco,Danco sport,9902,1.0
áo thun nam hiệu danco,Danco sport,9902,1.0
áo phông danco,Danco sport,9902,0.80909090909090908
áo thể thao danco,Danco sport,9902,0.776566757493188
áo thể thao nam danco,Danco sport,9902,0.73964497041420119
quần áo nữ thể thao,Danco sport,9902,0.703125
martin 107,MARTIN 107,9914,1.0
xe asama,MARTIN 107,9914,0.99259259259259258
asama,MARTIN 107,9914,0.9908675799086758
xe đạp điện martin,MARTIN 107,9914,0.88050314465408808
martin,MARTIN 107,9914,0.83177570093457942
xe đạp asama,MARTIN 107,9914,0.81070889894419307
xe dap asama,MARTIN 107,9914,0.70289855072463769
asama xe đạp,MARTIN 107,9914,0.70225563909774436
xe đạp điện asama,MARTIN 107,9914,0.69958847736625518
xe đạp thể thao asama,MARTIN 107,9914,0.69008264462809921
xe đạp martin 107,MARTIN 107,9914,0.68591224018475749
xe đạp martin,MARTIN 107,9914,0.634906500445236
ualarogo,UalaRogo,9929,1.0
uala&rogo,UalaRogo,9929,1.0
uala rogo,UalaRogo,9929,0.99439551641313051
uala,UalaRogo,9929,0.95061728395061729
tất thổ cẩm,Zadoza Shop - Phụ kiện thời trang,9932,0.93333333333333335
bộ cà vạt,Zadoza Shop - Phụ kiện thời trang,9932,0.72222222222222221
bizsofa,BIZSOFA,9945,1.0
sofa mini,BIZSOFA,9945,0.991304347826087
decan dan tuong phong canh,Tranh dán tường- dán kính 3D,10005,1.0
tranh dán tường cảnh,Tranh dán tường- dán kính 3D,10005,1.0
tranh dán tường 3d vải canvas,Tranh dán tường- dán kính 3D,10005,1.0
tranh cưa sô 3d 150×100,Tranh dán tường- dán kính 3D,10005,1.0
tranh dán tuong cho bé,Tranh dán tường- dán kính 3D,10005,0.96610169491525422
tranh dán tường con đường màu xanh,Tranh dán tường- dán kính 3D,10005,0.95652173913043481
sơn 3d,Tranh dán tường- dán kính 3D,10005,0.93457943925233644
"tranh dán tường 3d phong thuỷ ",Tranh dán tường- dán kính 3D,10005,0.79207920792079212
"miến dán tường ",Tranh dán tường- dán kính 3D,10005,0.76595744680851063
tranh dán tường bằng giấy,Tranh dán tường- dán kính 3D,10005,0.732824427480916
décal tranh tường khổ lớn,Tranh dán tường- dán kính 3D,10005,0.72839506172839508
giấy dán tường 3 d phong thủy,Tranh dán tường- dán kính 3D,10005,0.71844660194174759
"tranh dán tường hoạt hình ",Tranh dán tường- dán kính 3D,10005,0.68695652173913047
tranh treo tường nghệ thuật,Tranh dán tường- dán kính 3D,10005,0.60606060606060608
sop dan tuong,Tranh dán tường- dán kính 3D,10005,0.60487804878048779
"tranh dán tường ",Tranh dán tường- dán kính 3D,10005,0.60431654676259
đồ mặc cho người phụ nữ nặng kí,Thời Trang Gia Đình,10025,1.0
đồ vest cho người lớn tuổi,Thời Trang Gia Đình,10025,1.0
áo len nam lớn tuoi quốc tế,Thời Trang Gia Đình,10025,1.0
bộ đồ cho người già,Thời Trang Gia Đình,10025,0.976
đồ nữ trứng niên,Thời Trang Gia Đình,10025,0.975609756097561
quần áo cho người già,Thời Trang Gia Đình,10025,0.96276595744680848
đồ bộ người lớn,Thời Trang Gia Đình,10025,0.93421052631578949
đồ bộ cho người già,Thời Trang Gia Đình,10025,0.91911764705882348
đồ cho người lớn tuổi,Thời Trang Gia Đình,10025,0.90291262135922334
bộ mặc nhà trung niên,Thời Trang Gia Đình,10025,0.8994413407821229
đồ người già,Thời Trang Gia Đình,10025,0.897680763983629
đồ bộ trung nien,Thời Trang Gia Đình,10025,0.89189189189189189
đồ bộ người già,Thời Trang Gia Đình,10025,0.89075630252100846
bộ đồ người cao tuồi,Thời Trang Gia Đình,10025,0.87804878048780488
váy cho người lớn tươi,Thời Trang Gia Đình,10025,0.87735849056603776
đầm dài dành cho người già 60 tuổi,Thời Trang Gia Đình,10025,0.87096774193548387
thời trang cho người già,Thời Trang Gia Đình,10025,0.83333333333333337
áo khoát phao cho nam,Thời Trang Gia Đình,10025,0.8314606741573034
vay cho nguoi lon tuoi,Thời Trang Gia Đình,10025,0.82490272373540852
đồ trung niên,Thời Trang Gia Đình,10025,0.807909604519774
đồ bộ tone người lớn,Thời Trang Gia Đình,10025,0.77477477477477474
áo khoác người lớn tuổi nữ,Thời Trang Gia Đình,10025,0.75490196078431371
quần áo mặc nhà người trung tuổi,Thời Trang Gia Đình,10025,0.75308641975308643
áo len cổ lọ cao cấp,Thời Trang Gia Đình,10025,0.75225225225225223
đồ bộ cho người trung niên,Thời Trang Gia Đình,10025,0.73946360153256707
do bo nguoi gia,Thời Trang Gia Đình,10025,0.73839662447257381
do bo tuoi trung nien,Thời Trang Gia Đình,10025,0.71341463414634143
đồ bộ tuổi trung niên,Thời Trang Gia Đình,10025,0.6811594202898551
bộ đồ trung niên,Thời Trang Gia Đình,10025,0.672566371681416
bộ đồ mặc ở nhà trung niên,Thời Trang Gia Đình,10025,0.65686274509803921
dép người già,Thời Trang Gia Đình,10025,0.65384615384615385
váy người lớn,Thời Trang Gia Đình,10025,0.64488636363636365
ao phao nam,Thời Trang Gia Đình,10025,0.642570281124498
áo phao nữ mõng,Thời Trang Gia Đình,10025,0.61194029850746268
"bo do mua he trung nien ",Thời Trang Gia Đình,10025,0.60563380281690138
quần áo người già,Thời Trang Gia Đình,10025,0.60453400503778343
vanilla,Vanilla Việt Nam,10053,0.6450511945392492
pettino,Pettino,10064,1.0
pettino p003,Pettino,10064,1.0
giày pettino,Pettino,10064,0.95458845789971614
giày sneaker nam pettino,Pettino,10064,0.77245508982035926
"giày đi chơi nam màu đen đẹp rẻ ",Pettino,10064,0.73134328358208955
giày pettino gt10 nam,Pettino,10064,0.72413793103448276
sneaker nam pettino,Pettino,10064,0.65346534653465349
sổ nhặt trích,Cổ & Cũ | Vietgiftcenter,10068,0.74850299401197606
thiệp handmade,Cổ & Cũ | Vietgiftcenter,10068,0.60447761194029848
ipad 2 cover,T SHOP VN,10084,0.84615384615384615
"ốp silicon ipad mini 4 ",T SHOP VN,10084,0.84615384615384615
cáe ipad mini,T SHOP VN,10084,0.84615384615384615
cho ipad,T SHOP VN,10084,0.84615384615384615
ốp lưng  ipad 2018,T SHOP VN,10084,0.84615384615384615
cover ipad mini2,T SHOP VN,10084,0.8425531914893617
apple ipad smart cover,T SHOP VN,10084,0.819047619047619
bao da ipad 2/3/4 smart,T SHOP VN,10084,0.80981595092024539
mipad 4 cover,T SHOP VN,10084,0.8
ốp lưng cho ipad mini samsung,T SHOP VN,10084,0.79518072289156627
ipad mini2 cover,T SHOP VN,10084,0.78106508875739644
ipad mini cover,T SHOP VN,10084,0.77640845070422537
ốp lưng nhựa ipad 9.7 inch,T SHOP VN,10084,0.7752808988764045
"bao da ipad air 10.5 ",T SHOP VN,10084,0.77192982456140347
op lung cho ipad air 3,T SHOP VN,10084,0.77042801556420237
smart cover,T SHOP VN,10084,0.76628352490421459
cover pad,T SHOP VN,10084,0.76282051282051277
ốp lưng ipad smart cover,T SHOP VN,10084,0.75757575757575757
bàn phím danh cho ipad,T SHOP VN,10084,0.75728155339805825
smart cover ipad mini,T SHOP VN,10084,0.7415730337078652
cover ipad 2017,T SHOP VN,10084,0.73743016759776536
ipad 11 256,T SHOP VN,10084,0.72928176795580113
phụ kiện cho ipad,T SHOP VN,10084,0.72131147540983609
vỏ ipad wifi 128gb new 2018,T SHOP VN,10084,0.71934604904632149
cover ipad 4,T SHOP VN,10084,0.70478723404255317
chuột cho ipad,T SHOP VN,10084,0.70297029702970293
opps ipad,T SHOP VN,10084,0.66981132075471694
bao da ipad mini 5.2019,T SHOP VN,10084,0.66666666666666663
ipad pro ốp,T SHOP VN,10084,0.65346534653465349
up lung ipad ải 2,T SHOP VN,10084,0.65346534653465349
smart cover ipad air 10.5,T SHOP VN,10084,0.65346534653465349
smart cover ipad,T SHOP VN,10084,0.650087260034904
bao da ipad 2/3/4,T SHOP VN,10084,0.6470588235294118
bao cho ipad,T SHOP VN,10084,0.64220183486238536
ipad 4. ipad pro 10.5 cover,T SHOP VN,10084,0.64077669902912626
đàn cuong lúc ipad air 2019,T SHOP VN,10084,0.63963963963963966
ipab,T SHOP VN,10084,0.63461538461538458
ốp nhựa dẻo cho ipad 2018,T SHOP VN,10084,0.63461538461538458
bao da ipad ipad wifi 32gb new 2018,T SHOP VN,10084,0.63461538461538458
ipad air 2 smartcase,T SHOP VN,10084,0.631578947368421
ipad 9.7 cover,T SHOP VN,10084,0.62977099236641221
ipad air 10.5 case,T SHOP VN,10084,0.62857142857142856
